Subscribing fees for the HappySelf service will be invoiced on the 25th of each month; otherwise, a late fee of KRW 300,000 will be charged to the party after seven days from such due date.	en	high	PENALTY
기술 솔루션 서비스의 제공이 계약 기간 내에 이루어지지 않을 경우, 당사는 지연으로 인한 손실을 보상하기 위해 대출인에게 2억원을 지급해야 합니다.	ko	high	PENALTY
If the provision of technology solution services is not completed within the contract period, the provider shall pay to the lender KRW 200,000,000 as compensation for losses caused by delay.	en	high	PENALTY
위약금은 본 계약을 무단으로 해지하는 경우, 당사자는 피해자에게 500만원의 위약금을 지급해야 합니다.	ko	high	PENALTY
In the event of a party's unlawful termination of this contract, the other party shall pay KRW 5 million as liquidated damages.	en	high	PENALTY
지연배상금은 계약 이행이 지정된 날짜를 초과하여 이루어진 경우, 당사자는 매일마다 1만원의 지연배상금을 지급해야 합니다.	ko	high	PENALTY
Where performance of the contract is made after the specified date, the defaulting party shall pay KRW 10,000 per day as late fees.	en	high	PENALTY
벌금은 계약 조건 또는 조항으로 인해 손해를 입은 당사자에게 지급되며, 배상액의 두 배로서 2천만원의 벌금을 부과합니다.	ko	high	PENALTY
Any party suffering loss due to breaches of the contract terms shall be entitled to an amount twice that of actual damages, up to KRW 20 million as a penalty.	en	high	PENALTY
몰수 조항에 따르면, 당사자가 계약 내용을 위반할 경우, 그 상대방은 위반 당사자의 보유물을 훔쳐 mollesce를 요구할 수 있습니다.	ko	high	PENALTY
Pursuant to the forfeiture clause, in case of a breach by one party, the other party may demand the seizure of the breaching party's properties.	en	high	PENALTY
위약금은 계약이 체결된 때로부터 6개월 이내에 해지되거나 변경되는데, 그 경우 위약금은 KRW 300만원으로 규정합니다.	ko	high	PENALTY
Where a contract is cancelled or amended within six months from its execution, the liquidated damages amount to KRW 3 million.	en	high	PENALTY
당사자 중 한 명이 계약을 이행하지 않을 경우, 그 나머지 당사는 KRW 10만원의 위약금을 지급해야 합니다.	ko	high	PENALTY
In case one party fails to perform its obligations under the agreement, it shall pay KRW 1 million as liquidated damages.	en	high	PENALTY
위약금은 계약 조건의 불가피한 변경이나 해지로 인해 손실을 입은 당사자에게 지급됩니다. 위약금으로는 KRW 50만원, 최대 KRW 200만원까지 해당되며, 본 금액이 실제 손해보다 덜 많이 보상된다면, 실제 손해액에 비례하여 조정될 수 있습니다.	ko	high	PENALTY
In case of unavoidable changes or termination of the contract terms causing loss to one party, liquidated damages in an amount up to KRW 2 million will be paid. If such damages are less than actual losses, they can be adjusted accordingly.	en	high	PENALTY
지연배상금은 계약 이행 기일을 초과하여 지연된 경우에만 부과됩니다. 이 경우 지체의 일수당 10,000원이 지연배상금으로 부과됩니다.	ko	high	PENALTY
Late fees will be imposed only in cases of delay in the performance beyond the agreed date. In such case, a daily fee of KRW 10,000 will apply for each day of delay.	en	high	PENALTY
벌금은 계약에 위반하는 경우, 그 상대방에게 지급되며, 벌금의 최대 액수는 KRW 500만원입니다.	ko	high	PENALTY
A penalty may be paid to the other party in case of a breach, with an upper limit of KRW 5 million.	en	high	PENALTY
몰수 조항에 따라, 계약당사자가 위반시, 그 상대방은 불법적으로 보유하고 있는 차단물을 훔쳐 몰매할 수 있습니다.	ko	high	PENALTY
Under the forfeiture clause, in case of a breach by one party, the other party may seize and mollesce any illegally held property.	en	high	PENALTY
이 계약을 위반할 경우, 당사자는 500만원의 위약금을 지급해야 합니다.	ko	high	PENALTY
In case of breach of this contract, the party shall pay a penalty of KRW 5,000,000.	en	high	PENALTY
시행일로부터 지연된 날짜당 1% 손해금이 발생합니다.	ko	high	PENALTY
Liquidated damages of 1% per day will be incurred for any delay beyond the effective date.	en	high	PENALTY
위약금은 계약 당사자가 계약을 탈퇴하거나 위반한 경우, 상대방에게 총 계약가액의 5%를 지급해야 합니다.	ko	high	PENALTY
In the event that a party breaches or terminates this contract, it shall pay to the other party five percent of the total contract value as liquidated damages.	en	high	PENALTY
지연비를 부과하기 위해, 배상금은 연체일수에 따라 하루당 청구액의 0.1%로 계산됩니다.	ko	high	PENALTY
Late fees will be levied at a rate of 0.1% of the claimed amount per day of delay.	en	high	PENALTY
벌금은 회사가 서비스 이용약관을 위반한 경우, 50만원 이상 200만원 이하로 부과됩니다.	ko	high	PENALTY
In case of violation of these service terms by the company, a penalty between KRW 500,000 and 2 million will be imposed.	en	high	PENALTY
회원이 웹사이트 이용을 중단하거나 해지하는 경우, 미 사용 기간동안의 서비스 이용비를 몰수하게 됩니다.	ko	high	PENALTY
When the user terminates or cancels their service usage on the website, a forfeiture of service fees during the unused period may occur.	en	high	PENALTY
경매에서 낙찰자가 낙찰금을 지불하지 않을 경우, 총 가격의 20%를 위약금으로 부과합니다.	ko	high	PENALTY
In case the successful bidder does not pay the bid amount, a penalty equivalent to twenty percent of the total price will be imposed.	en	high	PENALTY
이용자가 웹사이트를 이용한 후, 서비스 이용료를 지불하지 않거나 지연하여 공시한 날짜까지 지불하지 않는 경우에는, 매일 0.5%의 지연손해금을 추가로 부과됩니다.	ko	high	PENALTY
If the user fails to pay for using the service after utilization or delays payment beyond the announced date, an additional late fee of 0.5% per day will be charged.	en	high	PENALTY
위약금은 계약 당사자가 계약의 중요한 조건을 위반한 경우, 계약 전체 금액의 10%를 상대방에게 지급해야 합니다.	ko	high	PENALTY
In case a party breaches any material condition of this contract, it must pay the other party ten percent of the total value as liquidated damages.	en	high	PENALTY
기타 불법행위로 인해 회사에 손해가 발생하는 경우, 위약금으로 손실 금액의 1.5배를 지급해야 합니다.	ko	high	PENALTY
Should a breach-of-law act result in damage to the company, the responsible party shall pay liquidated damages equivalent to one and a half times the amount of loss.	en	high	PENALTY
위약금은 회사가 프랜차이즈 계약을 체결한 후 분쟁 발생 시, 3년간의 매출액의 5%를 지급해야 합니다.	ko	high	PENALTY
In case of a dispute arising after the franchising contract is signed, liquidated damages will be 5% of three years' total revenue.	en	high	PENALTY
서비스 이용자가 웹사이트 사용을 중단하는 경우, 마지막 결제일로부터 최대 3개월간의 서비스 사용료를 몰수하게 됩니다.	ko	high	PENALTY
When the user suspends their use of the service, a forfeiture of up to three months' service fees from the last payment date may occur.	en	high	PENALTY
위약금을 지급하지 않은 경우, 당사자는 다른 계약 조건의 이행을 보증하기 위해 상대방에게 50백만 원의 위약금을 지급하여야 합니다.	ko	high	PENALTY
In case of non-payment of the penalty fee, the contracting party shall pay KRW 500,000 to guarantee the performance of other contractual conditions to the other party.	en	high	PENALTY
당사자가 일정 기간 이내에 계약금을 지불하지 않은 경우, 상대방은 해당 기일마다 1백만 원의 지연손해금을 청구할 수 있습니다.	ko	high	PENALTY
If one party fails to pay the earnest money within a specified period, the other party may claim KRW 1 million as liquidated damages for each delay.	en	high	PENALTY
이용자가 서버 이용시간을 초과하여 서비스 사용을 계속할 경우, 당사는 해당 시간당 2만 원의 벌금을 부과합니다.	ko	high	PENALTY
In case a user continues using the service beyond the allocated time, the company shall impose a fine of KRW 20,000 per hour.	en	high	PENALTY
계약서에 기재된 금액보다 낮은 액수가 손해배상의 범위로 결정되는 경우, 이를 부족한 분을 몰수하며, 그 분만이 손해 배상을 받게 됩니다.	ko	high	PENALTY
In the event that an amount lower than what is written in the contract is deemed as the scope of damages, it will be forfeited, and only this part shall be covered by compensation.	en	high	PENALTY
당사자가 계약 기간 외에도 이용을 계속할 경우, 추가 사용 시간당 3만 원의 벌금이 부과됩니다.	ko	high	PENALTY
If a party continues to use the service beyond the contract period, an additional fine of KRW 30,000 per hour will be imposed.	en	high	PENALTY
불필요한 계약해지로 인해 상대방에 손해가 발생한 경우, 책임 있는 당사는 해당 손해의 15%를 벌금으로 지급해야 합니다.	ko	high	PENALTY
If a party unlawfully terminates the contract causing loss to the other party, it shall pay KRW 15%% of the incurred loss as a penalty.	en	high	PENALTY
당사자가 지정된 구매 시기에 제품을 공급하지 못한 경우, 그 부재期间无法翻译为韩语，请根据实际情况调整或提供正确词汇。	ko	high	PENALTY
If one party fails to supply the product within the designated purchase period, it shall be subject to penalties as specified.	en	high	PENALTY
당사자가 계약의 규정에 위배하여 서비스를 제공하지 않은 경우, 상대방은 2백만 원의 벌금을 부과받을 수 있습니다.	ko	high	PENALTY
In case a party breaches the contract and fails to provide services, the other party may be entitled to impose a fine of KRW 2 million.	en	high	PENALTY
구매자가 지정된 날짜 내에 배송을 받지 않은 경우, 배송료와 함께 추가로 50만 원의 벌금을 부과됩니다.	ko	high	PENALTY
If the buyer fails to receive delivery within the designated date, a late fee of KRW 500,000 in addition to shipping costs will be charged.	en	high	PENALTY
당사자가 공정한 절차를 어기고 불공정하게 계약을 해지할 경우, 상대방은 100백만 원의 벌금으로 보호받습니다.	ko	high	PENALTY
If one party terminates the contract unfairly and in violation of fair procedures, the other party will be protected by a penalty of KRW 1 million.	en	high	PENALTY
변경사항을 서면으로 통지하지 않은 경우, 변경요구당사자에게 200만원의 위약금이 부과됩니다.	ko	high	PENALTY
If either party fails to notify in writing of a modification, the other party shall be subject to a penalty of KRW 2,000,000.	en	high	PENALTY
고용자는 계약 종료 후 2년 이내에 회사의 경쟁 업체에서 근무하지 또는 자영업으로 근무하여 회사의 영업 비밀이나 고객 정보를 이용하거나 유상으로 서비스를 제공할 수 없습니다.	ko	high	NON_COMPETE
The Employee may not engage in employment or self-employment with a competitor of the Company within two years after termination of the contract to utilize the Company's trade secrets or customer information, or to provide paid services therefrom.	en	high	NON_COMPETE
이용자는 계약 종료 후 3년 이내에 제공된 소프트웨어와 동종 업계에서 경쟁업체로 일하거나 자영업으로 사업을 운영하지 못합니다.	ko	high	NON_COMPETE
The User may not work for a competitor in the same industry as the provided software or operate a business therefor within three years after termination of the contract.	en	high	NON_COMPETE
가맹점은 계약 종료 후 5년 이내에 동종 업계에서 경쟁을 하거나, 같은 서비스를 제공하는 가맹점을 운영하거나, 다른 가맹점으로 직·간접적으로 입지 변경하기로 하는 행위를 할 수 없습니다.	ko	high	NON_COMPETE
The Franchisee may not engage in competition in the same industry or operate a franchise offering similar services, nor make direct or indirect modifications to its business premises within five years after termination of the contract.	en	high	NON_COMPETE
판매자는 계약 종료 후 4년 이내에 같은 제품군을 판매하는 다른 점포에서 일하거나 대리점으로 취업할 수 없습니다.	ko	high	NON_COMPETE
The Salesperson may not work for another store or agency selling similar products within four years after termination of the contract.	en	high	NON_COMPETE
소프트웨어 사용자는 계약 종료 후 2년 이내에 동종 업계에서 소프트웨어를 판매하거나 서비스 제공하는 회사에서 일할 수 없습니다.	ko	high	NON_COMPETE
The Software User may not work for a company selling or providing software services in the same industry within two years after termination of the contract.	en	high	NON_COMPETE
업체는 계약 종료 후 3년 이내에 비슷한 제품을 제조 및 판매하는 업체나 회사에서 직원으로 근무하거나 자영업을 운영할 수 없습니다.	ko	high	NON_COMPETE
The Company may not engage as an employer or operator of a self-employment in any entity manufacturing and selling similar products within three years after termination of the contract.	en	high	NON_COMPETE
이용자는 계약 종료 후 5년 이내에 동종 업계에서 경쟁업체로 일하거나, 동종 업계에서 개발한 제품을 판매하는 회사에서 구조 조정이나 재분배 등의 변화를 유도할 수 없습니다.	ko	high	NON_COMPETE
The User may not induce any reorganization or redistribution changes in a company selling products developed in the same industry within five years after termination of the contract.	en	high	NON_COMPETE
판매자는 계약 종료 후 2년 이내에 동종 업계에서 경쟁업체로 일하거나, 같은 제품군을 판매하는 가맹점을 운영할 수 없습니다.	ko	high	NON_COMPETE
The Salesperson may not operate a franchise selling similar products or work for a competitor in the same industry within two years after termination of the contract.	en	high	NON_COMPETE
가맹점은 계약 종료 후 3년 이내에 동종 업계에서 경쟁을 하거나, 같은 서비스를 제공하는 가맹점을 운영하거나 직접적인 또는 간접적인 품질 개선 시설을 설립하고 운영할 수 없습니다.	ko	high	NON_COMPETE
The Franchisee may not operate a franchise offering similar services or establish and operate direct or indirect quality improvement facilities in the same industry within three years after termination of the contract.	en	high	NON_COMPETE
고객은 계약 종료 후 1년 이내에 동종 업계에서 경쟁업체로 일하거나, 같은 서비스를 제공하는 회사에서 직원으로 취업할 수 없습니다.	ko	high	NON_COMPETE
The Customer may not work for a competitor in the same industry or as an employee of a company providing similar services within one year after termination of the contract.	en	high	NON_COMPETE
회사원은 본 계약이 종료된 후 2년 이내에 회사의 경쟁 사업체에서 일하지 못하게 함.	ko	high	NON_COMPETE
The Employee shall not engage in competition with the Company's business for a period of two years from the termination of this Agreement.	en	high	NON_COMPETE
본 계약이 해지되거나 만료되면, 기술개발자는 1년 이내에 동종업계에서 일하거나 경쟁사로 직원을 고용하지 못하게 됩니다.	ko	high	NON_COMPETE
Upon termination or expiration of this Agreement, the Technical Developer shall not engage in同类转换为韩语如下所示：```json {	en	high	NON_COMPETE
본 계약이 종료되거나 해지된 후, 당해 퇴직자가 2년 이내에 경쟁사를 설립하거나 경쟁사와 합작하여 사업을 운영하는 행위를 금합니다.	ko	high	NON_COMPETE
After the termination or cancellation of this agreement, the former employee is prohibited from establishing a competing business or operating a business in collaboration with a competitor for two years.	en	high	NON_COMPETE
계약 당사자들은 계약 종료 후 3년 동안 기존 사업을 계속하거나 동종 업계에서 취업하는 것을 금합니다.	ko	high	NON_COMPETE
Parties to this agreement are prohibited from continuing their existing business or working in the same industry for three years following the termination of this contract.	en	high	NON_COMPETE
퇴직 후 5년 내에 동업자에게 합류하거나 공급 계약을 체결하는 행위를 금합니다.	ko	high	NON_COMPETE
Former employees are prohibited from joining a competitor or entering into a supply agreement with one within five years after leaving the company.	en	high	NON_COMPETE
본 계약이 종료된 후 1년 동안 원래 업체에서 제품 또는 서비스 제공에 관여하거나 경쟁업체에 해당 정보를 제공하는 것은 금지됩니다.	ko	high	NON_COMPETE
Parties are prohibited from participating in product or service provision for their original business or disclosing such information to competitors within one year following the agreement's termination.	en	high	NON_COMPETE
기존의 경영권이나 소유권을 유지하거나 취득하기 위해 어떠한 형태로든 동종업체에 근무하는 것은 금지합니다.	ko	high	NON_COMPETE
It is prohibited for any party from working at a competing business in any capacity to retain or acquire ownership of the existing operations.	en	high	NON_COMPETE
본 계약이 종료된 후 3년 동안 다른 사업체에서 같은 직책을 수행하거나 그와 유사한 업무를 처리하는 것은 금지됩니다.	ko	high	NON_COMPETE
Parties are prohibited from performing duties in a similar capacity or handling similar tasks for another business for three years following the termination of this agreement.	en	high	NON_COMPETE
계약당사자들은 계약이 종료되거나 해지된 후 4년 동안 같은 업계에서 사업을 경영하거나 관련 서비스를 제공하는 것을 금합니다.	ko	high	NON_COMPETE
Parties are prohibited from engaging in business management or providing related services in the same industry for four years following the termination or cancellation of this agreement.	en	high	NON_COMPETE
퇴직 후 2년 내에 동일 업체 또는 그 지정된 계열사에서 근무하거나 사업을 하는 것은 금지됩니다.	ko	high	NON_COMPETE
Former employees are prohibited from working at or conducting business with any of the originally designated affiliate companies within two years after leaving the company.	en	high	NON_COMPETE
본 계약이 종료된 후 3년 동안 관련산업에서 직업 등을 유지하는 것을 금합니다.	ko	high	NON_COMPETE
Parties are prohibited from maintaining employment or engaging in business activities related to this industry for three years following the termination of this agreement.	en	high	NON_COMPETE
퇴직 후 1년 이내에 경쟁업체의 임원이나 고문으로 취임하거나 해당 업체와 거래하는 것은 금지됩니다.	ko	high	NON_COMPETE
Former employees are prohibited from taking up positions as directors or consultants, or entering into transactions with a competitor for one year after leaving the company.	en	high	NON_COMPETE
임직원은 해고되는 날로부터 2년 동안 본인의 직무와 관련된 사업을 직접하거나 간접적으로 운영하거나 관여하지 못합니다.	ko	high	NON_COMPETE
The employee shall not directly or indirectly operate or participate in any business related to his/her duties for a period of two years from the date of termination.	en	high	NON_COMPETE
판매자는 계약 종료 날짜로부터 3년 동안 동종의 판매업을 운영하거나 그에 연관된 업무를 수행하지 못합니다.	ko	high	NON_COMPETE
The seller shall not, for three years following the termination date, engage in the sale of similar goods or perform related work.	en	high	NON_COMPETE
제조업체는 본 계약 종료 후 5년 동안 제조업이나 생산업을 영위하거나 같은 업종에서 일하지 못하게 됩니다.	ko	high	NON_COMPETE
The manufacturer is prohibited from engaging in manufacturing or production, or working in the same industry, for five years following the termination of this contract.	en	high	NON_COMPETE
자사의 충성고객들과 계속적인 거래를 유지하고자 하는 부업을 방지하기 위해 사용자는 계약 종료 후 1년 동안 어떠한 사업체에서도 해당 업무에 참여하거나 관여하지 못합니다.	ko	high	NON_COMPETE
To prevent the user from engaging in a side business that may interfere with maintaining trade relations with loyal customers, the employee is not to participate or be involved in any similar work for one year following the termination of the contract.	en	high	NON_COMPETE
프랜차이즈 운영자는 계약 종료 후 3년 동안 동종의 프랜차이즈 사업을 운영거나 관여하지 못합니다.	ko	high	NON_COMPETE
The franchise operator shall not operate or be involved in any similar franchised business for three years following the termination of this contract.	en	high	NON_COMPETE
갑은 계약 종료 후 2년 동안 타사와의 거래를 중지하고, 당업종에서 경쟁 업체로 일하지 못하게 되며, 어떠한 방식으로든 경쟁업체에 협력하거나 지원하지 못합니다.	ko	high	NON_COMPETE
Party A is prohibited from transacting with third parties for two years following the termination of this contract and shall not work for competing firms in the same industry; Party A shall neither assist nor cooperate with any competitors in any manner.	en	high	NON_COMPETE
이 약관의 경쟁업계 및 제품 관련 조항은 계약 종료 후 4년 동안 적용됩니다.	ko	high	NON_COMPETE
These non-compete and non-interference provisions related to the business and products of a similar nature shall remain applicable for four years after the termination of this contract.	en	high	NON_COMPETE
판매자는 계약 종료 후 36개월 동안 전자상거래를 포함한 동종의 판매업을 운영하거나 관여하지 못합니다.	ko	high	NON_COMPETE
The seller is prohibited from engaging in sales activities similar to those conducted under this agreement, including e-commerce, for a period of thirty-six months following the termination of this contract.	en	high	NON_COMPETE
유동산업자는 계약 종료 후 5년 동안 경쟁 상대방이나 동종 업체를 운영하거나 설립하지 못하게 됩니다.	ko	high	NON_COMPETE
The mobile operator is prohibited from operating or establishing competing businesses in the same industry for five years following the termination of this contract.	en	high	NON_COMPETE
프랜차이즈 사업자는 계약 종료 후 3년 동안 본인 명의로 또는 다른 사람을 통해 같은 업종의 업장을 운영하거나 관여하지 못합니다.	ko	high	NON_COMPETE
The franchisee is prohibited from operating or being involved in a business in the same line of business for three years following the termination of this contract, either under his own name or through another person.	en	high	NON_COMPETE
본 조합원은 계약 유예기간이 끝난 후에도 5년 이내에는 본 회사와 동종 업계에서의 사업经营活动限制,从事与本公司同类行业的业务	ko	high	NON_COMPETE
This Member shall not engage in any business of the same nature as the Company for a period of five years after the termination of this Agreement.	en	high	NON_COMPETE
본 사원은 탈퇴일로부터 3년 이내에는 다른 제조업체에서 동종 업계의 사업을 운영하거나 종사할 수 없습니다.	ko	high	NON_COMPETE
This Employee may not operate or engage in any business of the same nature as the Company within three years after resignation.	en	high	NON_COMPETE
본 계약이 해지되거나 만료된 후에도 2년 이내에는 경쟁업체에서 일하거나 같은 업계에 종사할 수 없습니다.	ko	high	NON_COMPETE
For a period of two years from termination or expiration of this Agreement, the parties may not work for or be engaged in the same industry as a competitor.	en	high	NON_COMPETE
본 대표는 계약 종료 후 3년 이내에는 다른 회사에서 동종 업계에 종사하거나 경쟁업체로 일할 수 없습니다.	ko	high	NON_COMPETE
For three years after the termination of this Agreement, the Representative may not work for or in any capacity with a competing company in the same industry.	en	high	NON_COMPETE
본 계약이 만료된 후 4년 이내에는 동종 업계에 종사하거나 경쟁업체에서 일하는 것을 금합니다.	ko	high	NON_COMPETE
For four years after expiration of this Agreement, the parties may not engage in or work for a competitor in the same industry.	en	high	NON_COMPETE
본 보조원은 계약 기간 동안 및 그 후 2년 이내에는 동종 업계에 종사하거나 경쟁업체에서 일하는 것을 금합니다.	ko	high	NON_COMPETE
During and for two years after the term of this Agreement, Assistants may not engage in or work for a competitor in the same industry.	en	high	NON_COMPETE
본 대리점은 계약 해지일로부터 2년 이내에는 동종 업계에 종사하거나 경쟁업체에서 일하는 것을 금합니다.	ko	high	NON_COMPETE
For two years after the termination of this Agency Agreement, the Agent may not work for or in any capacity with a competing company in the same industry.	en	high	NON_COMPETE
본 분야 전문가는 계약 유예기간 동안에는 다른 조직에서 동종 업계에 종사하거나 경쟁업체로 일할 수 없습니다.	ko	high	NON_COMPETE
During the non-compete period, this Expert may not work for or in any capacity with a competing company in the same industry.	en	high	NON_COMPETE
본 분야 전문가는 계약이 만료된 직후 2년 이내에는 동종 업계에 종사하거나 경쟁업체에서 일하는 것을 금합니다.	ko	high	NON_COMPETE
For two years after the expiration of this Agreement, the Expert may not work for or in any capacity with a competing company in the same industry.	en	high	NON_COMPETE
본 계약이 소멸된 후 5년 이내에는 동종 업계에 종사하거나 관련 회사에서 일하는 것을 금합니다.	ko	high	NON_COMPETE
For five years after this Agreement becomes ineffective, the parties may not engage in or work for a related company in the same industry.	en	high	NON_COMPETE
판매자와 그 배우자를 경업행위 또는 법인 설립, 취급, 보유 등으로부터 금지합니다.	ko	high	NON_COMPETE
