을은 보증금이 반환받기 전까지 이 건물의 관리와 유지보수 책임을 가지며, 필요한 경우 갑에게 통지해야 합니다.	ko	low	DEPOSIT
Party B shall be responsible for maintenance and management of the building until the guarantee amount is returned and must notify Party A if necessary.	en	low	DEPOSIT
지난 1월에 단행됐던 1000명 감축에 이어 이번 추가 해고가 많이 예상됐다.	ko	none	NONE
The much-anticipated round of layoffs comes on the heels of another 1,000 job cuts in late January.	en	none	NONE
소송 취하는 경우, 법원의 허가가 필요하다. 법원은 소송 취하 신청이 정당한 이유에 의한 것인지 여부를 심사하여 허가 여부를 결정한다.	ko	low	ARBITRATION
In the case of withdrawal of a lawsuit, the approval of the court is required. The court examines whether the application for withdrawal of the lawsuit is based on a legitimate reason and decides whether to grant the approval.	en	low	ARBITRATION
좋아요. 그래서 우리의 법률 부서는 면책 조항을 준비 했습니다. 그게 여기 있습니다.	ko	none	NONE
Nathan Myhrvold: Okay, so our legal department prepared a disclaimer, and here it is.	en	none	NONE
"""프랜시스는 """"이번 손해배상 소송건과 관련해 아무 문제 없다""""고 28일 밝혔다."""	ko	none	NONE
"""Francis said Monday he and his company """"have nothing to worry about."""	en	none	NONE
그렇다, 회사와 종업원 사이에 있었던 낡은 계약은 이제 사문화되었다.	ko	none	NONE
Yes, the old contract between company and employee is dead.	en	none	NONE
임차인이 계약 해지를 통보한 후에도 임대인은 적절한 시간 내에 재임대로 시도할 수 있습니다.	ko	medium	TERMINATION
Even after a tenant has been notified of contract termination, the landlord may attempt re-letting within a reasonable time.	en	medium	TERMINATION
영국의 프레스 어소시에이션(Press Association)은 로스가 방송진행자로 BBC와 600만유로(약 92억원) 출연계약을 한 것으로 전했다.	ko	none	NONE
"""""""He (Ross) will not be paid by the BBC during this period."""	en	none	NONE
그러나 울만이 특히 애착을 가진 역할은 그렛첸 핀커스란 역할로 초라하고 슬픈 눈을 가진 가난한 임대 주택에 사는 여성이 전과가 있는 남편을 만나는 것이다.	ko	none	NONE
But Ullman has a special fondness for a character named Gretchen Pincus, a tacky, teary-eyed, low-rent lady who meets her convict-husbands on the Web site deathrowpenpals.com.	en	none	NONE
계절의 변화를 설명하기 위해서 굳이 결혼 계약이나 또는 다른 이유를 댈 필요가 없지요.	ko	none	NONE
Why a marriage contract and not any other reason for regular annual action?	en	none	NONE
오너레이션은 기업이 운영을 지속하고 성장하는 데 필수적입니다. 오너레이션을 통해 기업은 임금, 임대료, 유틸리티 등의 비용을 지불할 수 있습니다.	ko	low	PAYMENT
Operating expenses are essential for a business to continue operating and growing. Operating expenses allow a business to pay for costs such as wages, rent, and utilities.	en	low	PAYMENT
저당권자는 대출자가 대출을 상환하지 못할 경우 대출자를 상대로 소송을 제기하여 부동산을 압류하고 매각할 수 있습니다.	ko	high	LIABILITY
The mortgagee can file a lawsuit against the borrower to foreclose on the property and sell it if the borrower fails to repay the loan.	en	high	LIABILITY
그리고 IBM은 405,000명의 충직스러운 근로자들과 신성불가침의 비해고정책을 짊어지고, 보다 민첩한 새 경쟁자들이 자기를 추월하는 것을 분노와 당황 속에서 지켜보고 있었다.	ko	medium	NON_COMPETE
And there was IBM, saddled with 405,000 loyal workers and a sacrosanct no-layoffs policy, watching in anger and bewilderment as its new, more nimble competitors ran rings around it.	en	medium	NON_COMPETE
한편 ‘보잉 커넥션’은 독일 루프한자 일본의 JAL 그리고 9.11테러 이후 파산한 미국의 항공사들과 기내 인터넷 서비스 계약을 맺은 바 있다.	ko	none	NONE
Boeing had deals with major international carriers such as Germany's Lufthansa AG and Japan Airlines Corp., but large U.S. carriers several of which filed for bankruptcy in the aftermath of September 11 balked at investing in extra services.	en	none	NONE
침해자는 타인의 재산, 명예, 신체적 안전을 침해할 수 있습니다. 침해자는 또한 타인의 지적 재산권, 상표권, 저작권을 침해할 수 있습니다.	ko	high	LIABILITY
An infringer can violate another's property, reputation, or physical safety. An infringer can also violate another's intellectual property rights, such as trademarks and copyrights.	en	high	LIABILITY
리스홀드는 임대인이 임차인에게 부동산을 일정 기간 동안 임대하는 계약입니다. 임차인은 임대 기간 동안 부동산을 사용할 수 있는 권리를 얻습니다. 그러나 부동산 소유권은 임대인에게 있습니다.	ko	low	NONE
Leasehold is a contract in which a landlord leases real property to a tenant for a specified period of time. The tenant gains the right to use the property for the duration of the lease. However, the landlord retains ownership of the property.	en	low	NONE
인수위 이동관 대변인은, 차기 정부에서는 현재의 신문법을 대체하여 신문 업체에 더 큰 자치권을 줄 수 있는 대체 법령을 수립하겠다고 기자들에게 이야기했다.	ko	none	NONE
Lee Dong-kwan, spokesman of the team, told reporters that the next government will seek alternative legislation replacing the current Newspaper Law to give press companies more autonomy.	en	none	NONE
소송절차에서 피고에게 소장을 송달하는 것을 의미합니다. 소장은 소송의 내용과 피고가 답변을 제출해야 하는 기한을 명시하고 있습니다.	ko	none	NONE
Service of process refers to the delivery of a legal document, known as a summons or complaint, to a defendant in a lawsuit. The document informs the defendant of the lawsuit and the deadline by which they must file an answer.	en	none	NONE
긱 이코노미는 프리랜서, 임시직, 계약직 등 전통적인 고용 형태가 아닌 유연한 근무 형태를 말합니다.	ko	none	NONE
The gig economy refers to flexible working arrangements that are not traditional forms of employment, such as freelance, temporary, and contract work.	en	none	NONE
계약 당사자들은 진술 및 보장이 위반될 경우 즉시 통보하는 의무가 있습니다.	ko	low	PAYMENT
The parties to the contract have a duty to notify immediately in case of breach of representations and warranties.	en	low	PAYMENT
항변은 소송 절차에 따라 제기되어야 하며, 법원은 항변의 내용을 검토하여 이를 허용할지 여부를 결정합니다. 항변이 허용되면 소송은 기각되거나 중단될 수 있습니다.	ko	none	NONE
Demurrers must be filed in accordance with the procedural rules, and the court will review the demurrer to determine whether to grant it. If the demurrer is granted, the case may be dismissed or the pleading may be stricken.	en	none	NONE
한편 론스타는 한국 최대 자산 규모를 가진 국민은행에 론스타의 외환은행 지배지분을 73억 달러에 매각한다는 계약을 파기했다.	ko	high	TERMINATION
On Thursday Lone Star terminated an agreement with the country's largest lender Kookmin to sell its controlling stake in KEB for about $7.3 billion.	en	high	TERMINATION
임차인이 계약을 이행하지 않을 경우, 임대인은 계약을 해지할 수 있습니다.	ko	medium	TERMINATION
If the tenant fails to perform the contract, the landlord may terminate it.	en	medium	TERMINATION
전세금 인상은 주택 시장의 경제적 상황에 따라 이루어질 수 있습니다.	ko	none	NONE
Jeonse money increases may occur based on the economic situation of the housing market.	en	none	NONE
간접비에는 임대료, 유틸리티, 보험, 급여 등이 포함될 수 있습니다. 이러한 비용은 제품이나 서비스의 단위당 비용에 할당되어야 합니다.	ko	none	NONE
Indirect costs can include rent, utilities, insurance, and salaries. These costs must be allocated to the unit cost of the product or service.	en	none	NONE
비아컴은 구글과 유튜브를 상대로 저작권 침해 소송을 제기한 첫 주요 미디어 회사다.	ko	medium	LIABILITY
Viacom is the first major media firm to sue Google and YouTube for copyright infringement.	en	medium	LIABILITY
한국 정부는 이미 북한의 무기 관련 품목 거래를 억제하도록 국제 사회와 긴밀히 협조하고 있기 때문에 새로운 조항을 추가하지 않았다고 말했다.	ko	none	NONE
The officials claimed that Seoul did not add anything new to the list because the country has already been fully cooperating with international society in preventing the Stalinist state from trading in weapons-related items.	en	none	NONE
임대인은 건물의 유지보수를 책임지고, 이를 위해 필요한 비용을 지급해야 합니다.	ko	low	PAYMENT
The landlord is responsible for maintaining the building and must pay necessary maintenance costs.	en	low	PAYMENT
A는 “보상보다는 사회적인 정의를 의해 2년 전부터 소송을 준비해왔다”고 덧붙였다.	ko	none	NONE
"""""""I hope that many others in the future will be able to benefit from the change in the law which I helped bring about."""	en	none	NONE
폴리시테이션은 계약 체결 전에 한쪽 당사자가 상대방에게 일방적으로 의사표시를 하여 계약을 체결하겠다는 의사를 표시하는 것입니다.	ko	none	NONE
Pollicitation is a unilateral declaration of intent by one party to another party before the conclusion of a contract, indicating the intention to conclude a contract.	en	none	NONE
임대인은 임차인에게 건물을 안전하게 유지하고, 화재나 기타 재해로부터 보호하는 책임이 있습니다.	ko	low	LIABILITY
The landlord is responsible for maintaining the building in a safe condition and protecting it from fires or other disasters.	en	low	LIABILITY
이 동성커플들을 대변하는 동성애자 법률 상담소인 람다 레갈(Lambda Legal)은 포크 컨운티에 있는 아이오와 지방 법원은 이 소송건을 아이오와 대법원으로 올려 동성간 결혼을 허락하는 최종 판결을 내릴 것이라고 전했다.	ko	none	NONE
The Iowa District Court for Polk County advances the case to the Iowa Supreme Court which will make a final decision on same-sex marriage, according to Lambda Legal, a gay and lesbian legal organization representing the couples.	en	none	NONE
임대차계약은 임대인과 임차인 모두에게 법적 구속력이 있습니다. 따라서 계약에 서명하기 전에 모든 조항을 신중하게 검토하고, 필요한 경우 변호사와 상담하는 것이 좋습니다.	ko	none	NONE
Tenancy agreements are legally binding on both the landlord and the tenant. Therefore, it is advisable to carefully review all of the terms before signing the contract and to seek legal advice if necessary.	en	none	NONE
주인이 법정에 출두하지 않으면 보증인이 보증금을 몰수당합니다.	ko	high	DEPOSIT
If the principal fails to appear in court, the surety will forfeit the bail money.	en	high	DEPOSIT
대법원은 토지를 그 상공까지 전부 보호하는 원칙은 현대사회에서는 받아들여질 여지가 없으며, 그렇지 않다면 모든 대륙횡단 비행에 대해 항공사는 수없이 많은 불법침입 소송을 당하게 될 것이라고 밝혔습니다.	ko	none	NONE
The Supreme Court said the doctrine protecting land all the way to the sky has no place in the modern world, otherwise every transcontinental flight would subject the operator to countless trespass suits.	en	none	NONE
봉신은 중세 유럽에서 군주와 귀족 사이의 계약적 관계를 말합니다. 봉신은 군주에게 충성을 맹세하고, 군주는 봉신에게 땅이나 돈을 하사했습니다.	ko	none	NONE
Feudalism was a contractual relationship between lords and vassals in medieval Europe. Vassals swore fealty to their lords, and in return, lords granted vassals land or money.	en	none	NONE
중재자는 공정하고 공평해야 하며, 분쟁에 대해 깊은 이해를 갖추고 있어야 합니다. 또한 중재자는 의사소통 능력과 문제 해결 능력이 뛰어나야 합니다.	ko	none	NONE
Arbitrators must be fair and impartial, and they must have a deep understanding of the issues involved in the dispute. Arbitrators must also have excellent communication and problem-solving skills.	en	none	NONE
호프만 변호사는 “노트북에는 재무 기록,친구, 가족, 직장동료와 나눈 이메일, 웹사이트 방문기록, 기밀사업 정보가 들어 있을 수 있다”고 말했다.	ko	low	CONFIDENTIALITY
"""""""Your laptop computer may contain your financial records, your e-mail with your friends and your family and your co-workers, records of the Web sites you visit, confidential business information,"""" Hoffman says."""	en	low	CONFIDENTIALITY
고용주는 직원이 성과가 좋지 않아 해고했다고 주장했습니다. 고용주는 직원이 여러 차례 경고를 받았고, 성과 개선 계획을 따르지 않았다고 말했습니다.	ko	medium	TERMINATION
The employer claimed that the employee was fired for poor performance. The employer said that the employee had been given several warnings and had failed to follow a performance improvement plan.	en	medium	TERMINATION
합의서에따르면, 한국 군 조달기관인 방위사업청은 11월 내로 미 보잉사와 계약을 할 것이며, 오랫동안 지연되어 온 구매협상을 끝낼 것이라고 관계자들이 밝혔다.	ko	none	NONE
Following the agreement, Korea's military acquisition agency, the Defense Acquisition Program Administration, will sign a contract with the U.S. aircraft maker within this month, finalizing the long-delayed acquisition process, officials said.	en	none	NONE
신원이 확인 안된 이 남자는 종아리 근육까지 깊이 물린 상처가 생겨 임대보트 위에서 치료를 받고 헬기로 호주 북부 캐언즈시에 있는 병원으로 이송됐다.	ko	none	NONE
The man, who was not identified, was treated onboard his charter boat for a deep cut to his calf muscle before being airlifted by helicopter to a hospital in the northern city of Cairns.	en	none	NONE
스티븐 하퍼 캐나다 총리는 26일(현지시간) 국가 기밀서류를 안전하지 않은 곳에 흘린 것에 대한 책임을 지고 맥심 버니어 외무장관이 사퇴했다고 밝혔다.	ko	low	GOVERNING_LAW
Canadian Prime Minister Stephen Harper said Monday that the country's foreign minister has resigned for leaving classified documents in a nonsecure location.	en	low	GOVERNING_LAW
그녀는 변호사를 통해 사건을 귀족원에게 넘겼으며 법률귀족은 결국 30일 성폭행 사건의 소송을 허락했다.	ko	none	NONE
Under previous law, victims of deliberate assault like Mrs. A only had six years in which to sue their attacker, after which no legal action was allowed.	en	none	NONE
미들러는 다양한 분야에서 활동할 수 있습니다. 예를 들어, 그들은 노동 분쟁, 국제 분쟁, 가족 분쟁을 중재하는 데 도움을 줄 수 있습니다.	ko	none	NONE
Mediators can work in a variety of settings. For example, they may help to mediate labor disputes, international conflicts, and family disputes.	en	none	NONE
지점은 본점의 지시를 받아 업무를 수행하며, 본점의 감독을 받습니다. 지점은 본점의 이름으로 계약을 체결하고, 거래를 처리합니다.	ko	low	TERMINATION
Branches carry out their work under the direction of the head office and are subject to its supervision. Branches enter into contracts and process transactions in the name of the head office.	en	low	TERMINATION
하청업자는 건설 프로젝트의 비용과 시간을 절약하는 데 도움이 될 수 있습니다. 하청업자는 또한 총괄 계약자가 모든 작업을 직접 수행할 수 없는 경우 특정 작업을 수행하는 데 도움이 될 수 있습니다.	ko	low	PAYMENT
Subcontractors can help to save time and money on a construction project. Subcontractors can also help to perform tasks that the general contractor is not equipped to do in-house.	en	low	PAYMENT
디포지텀은 어떤 사람이 다른 사람에게 물건을 맡기고, 그 사람이 그 물건을 보관하고 반환하는 계약입니다.	ko	medium	DEPOSIT
Depositum is a contract in which one person entrusts an item to another person, and that person keeps and returns the item.	en	medium	DEPOSIT
소송에서의 6개월을 통해 저희는 끝내 발견 단계에 도달했습니다.	ko	none	NONE
Six months into the lawsuit, we finally reached the discovery phase.	en	none	NONE
한편 RIM은 전세계적으로 1200만명의 가입자를 확보하고 있으며 블랙베리 서비스를 공급하기 위해 여러 개의 무선 개발업체와 계약을 맺고 있다.	ko	none	NONE
RIM has 12 million subscribers worldwide and has deals with scores of wireless carriers to offer the BlackBerry service around the world.	en	none	NONE
옵션 계약은 투자자에게 다양한 이점을 제공합니다. 예를 들어, 옵션 계약을 사용하면 투자자는 시장 변동으로 인한 위험을 헤지하거나 레버리지를 활용하여 수익을 극대화할 수 있습니다.	ko	low	IP
Options contracts offer investors a variety of benefits. For example, options contracts can be used to hedge against risk from price movements in the underlying asset or to leverage the investor's position to maximize returns.	en	low	IP
매각인은 매출액과 순자산 가치에 대한 진술 및 보장을 제공해야 합니다.	ko	none	NONE
The seller must provide representations and warranties regarding revenue and net asset value.	en	none	NONE
회사가 부도가 나면 직원은 해고될 수 있습니다. 회사의 자산이 부족하면 직원의 임금과 퇴직금이 지급되지 않을 수 있습니다.	ko	high	LIABILITY
When a company becomes insolvent, employees may be laid off. If the company's assets are insufficient, employees may not be paid their wages and severance pay.	en	high	LIABILITY
분쟁 해결 방법으로 중재를 선택한 경우, 이를 명시적으로 언급해야 합니다.	ko	medium	ARBITRATION
If arbitration is chosen as a dispute resolution method, it should be explicitly mentioned.	en	medium	ARBITRATION
임치계약은 유상임치와 무상임치로 나눌 수 있습니다. 유상임치는 물건을 맡긴 사람이 보관료를 지불하는 경우이고, 무상임치는 보관료를 지불하지 않는 경우입니다.	ko	none	NONE
Bailments can be classified into two types: bailments for hire and gratuitous bailments. A bailment for hire is one in which the bailor pays the bailee for keeping the goods, while in a gratuitous bailment, the bailee does not receive any payment.	en	none	NONE
지난해 대선 이후 발생한 소요를 종식시키기 위해 적대적임에도 불구 협상 테이블에 앉았던 케냐 여야가 거의 합의에 이르렀다고 협상 중재단이 21일(현지시간)밝혔다.	ko	none	NONE
NAIROBI, Kenya (CNN) Feuding Kenyan political parties are close to a deal that could help end recent post-election violence, according to mediators in the settlement talks.	en	none	NONE
"""유경식씨는 """"아프가니스탄 남부에서 전세 버스를 타고 이동 중 운전사가 현지인 2명을 태우며 위험한 사람은 아니다고 말했었다""""며 """"이들은 30여분후 총을 쏘고 차를 멈추라 말했다""""고 전했다."""	ko	none	NONE
Yoo said the group was traveling on a chartered bus in southern Afghanistan when two local men got on board with the permission of the driver, who said they were not dangerous. Half an hour later, the men fired shots and stopped the bus, Yoo said.	en	none	NONE
얼마나 이상하던지, 멋있던지 상관 없어요. 그 구조적인 디자인을 저작권을 요청할 순 없어요.	ko	none	IP
It doesn't matter how wacky they look or how cool they look, you cannot copyright the sculptural design.	en	none	IP
봉토 양도는 양도인과 양수인 사이에 체결되는 계약입니다. 계약에는 양도되는 부동산, 양도 가격, 양도 날짜 등의 정보가 포함됩니다.	ko	none	NONE
A feoffment is a contract between the grantor and the grantee. The contract includes information such as the property being transferred, the purchase price, and the date of transfer.	en	none	NONE
양키스가 아메리칸 디비젼시리즈에서 클리블랜드에 패하자 구단은 토레에게 1년 단기계약을 제시했으며 그는 이 제안을 거절했다.	ko	none	NONE
After New York was beaten in the first round by Cleveland last month, the Yankees offered him a one-year contract with a paycut. Insulted, Torre turned it down.	en	none	NONE
토레 감독은 “점심약속에서 감독직 계약과 관련된 사항은 언급하지 않았다”고 밝혔다..	ko	none	NONE
Torre, in the final year of his contract, said his future was not discussed.	en	none	NONE
그럼, 소송은 끝난것입니다. 그렇죠?	ko	none	NONE
So case closed, right?	en	none	NONE
멕시코 시티에 있는 프로그래머들에게 보다 좋고 저렴하게 만들기를 요청하면서 상금으로 9,300 달러를 제공했습니다. 정부의 계약 보다 1만배가 싼 금액이었고 10일간의 참가기간을 주었습니다.	ko	low	PAYMENT
They asked programmers in Mexico to build something better and cheaper, and they offered a prize of 9,300 dollars -- 10,000 times cheaper than the government contract, and they gave the entrants 10 days.	en	low	PAYMENT
약속수혜자는 약속의 이행을 강제할 수 있는 권리가 있습니다. 약속자가 약속을 이행하지 않으면 약속수혜자는 약속자를 상대로 소송을 제기할 수 있습니다.	ko	low	ARBITRATION
The promisee has the right to enforce the promise. If the promisor does not fulfill the promise, the promisee can sue the promisor.	en	low	ARBITRATION
출소 기한법(소송의 제기가 가능한 기한을 정한 법), 공소시효transgression:	ko	none	NONE
statute of limitations:	en	none	NONE
15번째 발명품이자 44번째 특허품입니다.	ko	none	NONE
My 44th patent; about the 15th invention.	en	none	NONE
민주노동당 노회찬 의원은 지난 달 두 차례에 걸쳐 “미래 한미동맹” 정책 회의의 기밀 문서 내용을 언급한 바 있다.	ko	medium	CONFIDENTIALITY
""""""""""" Twice last month, Roh Hoe-chan, a Democratic Labor Party lawmaker, referred to classified documents from the """"""""Future of the Alliance"""""""" talks."""	en	medium	CONFIDENTIALITY
논 에스트 인벤투스는 피고인이 소송을 회피하거나 지연시키는 수단으로 사용될 수 있습니다. 그러나 법원은 피고인이 소송에 대해 적절한 통지를 받았는지 확인하기 위해 주의를 기울입니다.	ko	none	NONE
Non est inventus can be used by defendants as a means of evading or delaying a lawsuit. However, courts are careful to ensure that defendants have been properly served with notice of the lawsuit.	en	none	NONE
알프레드 듀바노스키는 지난 1995년 2007년까지 요제프 프리츨에게 지하실을 임대해줬다고 말했다.	ko	none	NONE
Alfred Dubanowsky said he rented a ground-floor apartment at Josef Fritzl¡¯s home from 1995 through 2007.	en	none	NONE
서울중앙지법이 30년도 더 전에 박정희 전 대통령의 독재 정권 하에서 국가 반역죄 등의 혐의로 사형을 당한 8명의 피고인들에 대해 무죄를 선고함에따라 이와 유사한 정치적 억압 등에 관련된 재심과 관련 소송이 잇따를 것으로 보인다.	ko	high	TERMINATION
A court decision to clear eight people executed three decades ago under the dictatorship of former President Park Chung-hee of treason charges seems to be encouraging further legal action against the political oppression of past governments.	en	high	TERMINATION
버크는 18세기 영국의 정치 철학자였습니다. 그는 자연권과 사회 계약 이론을 발전시켰습니다.	ko	none	NONE
Burke was an 18th-century British political philosopher. He developed the theories of natural rights and social contract.	en	none	NONE
렌터지는 임대인과 임차인 간의 계약이며, 임대인은 임차인에게 임대 기간 동안 부동산을 사용할 권리를 부여하고, 임차인은 임대인에게 임대료를 지불하는 의무가 있습니다.	ko	low	PAYMENT
A rental agreement is a contract between a landlord and a tenant, in which the landlord gives the tenant the right to use the property for a period of time, and the tenant agrees to pay rent to the landlord.	en	low	PAYMENT
연방정부에 맞선 윈저의 사례를 보면, 79살의 레즈비언인 이디스 윈저는 사망한 아내의 재산에 대한 유산세를 내야하자 연방정부를 상대로 소송을 청구했습니다. 이성애자 부부는 내지 않아도 되는 세금이니까요	ko	medium	LIABILITY
In United States v. Windsor, a 79-year-old lesbian named Edith Windsor sued the federal government when she was forced to pay estate taxes on her deceased wife's property, something that heterosexual couples don't have to do.	en	medium	LIABILITY
불가항력이란 인간의 통제 능력을 벗어난, 예측할 수 없는 사건으로 인해 계약 의무를 이행할 수 없는 상황을 말합니다. 예를 들어, 지진, 홍수, 전쟁, 파업 등이 불가항력에 해당합니다.	ko	none	NONE
Force majeure refers to a situation where a party is unable to fulfill its contractual obligations due to an unforeseen event beyond its control. Examples of force majeure include earthquakes, floods, wars, and strikes.	en	none	NONE
"""우리가 DNA의 구조를 찾았을 때 저는 콜드 스프링 하버에서 첫 강연을 하게 됐습니다. 물리학자였던 레오 실라르드는 저를 보며 """"이것으로 특허를 내실껍니까?"""" 라고 물었고"""	ko	low	IP
"""When we found the structure of DNA, I gave my first talk at Cold Spring Harbor. The physicist, Leo Szilard, he looked at me and said, """"Are you going to patent this?"""""""	en	low	IP
중재자는 당사자 간의 신뢰를 구축하고, 협상 과정을 원활하게 진행하며, 합의가 이루어질 수 있도록 지원합니다.	ko	none	NONE
Mediators build trust between the parties, facilitate the negotiation process, and help to ensure that an agreement is reached.	en	none	NONE
데스폰세이트는 심각한 결과를 초래할 수 있습니다. 파기된 당사자는 정서적 고통과 재정적 손실을 입을 수 있습니다. 또한, 데스폰세이트는 명예 훼손 소송으로 이어질 수도 있습니다.	ko	high	LIABILITY
Desponsate can have serious consequences. The party who was jilted may suffer emotional distress and financial loss. Additionally, desponsate can lead to a breach of promise lawsuit.	en	high	LIABILITY
우리는 할 일이 아주 많고, 풀어야 할 문제들이 산적해 있으며, 또한 은퇴 분야에서 은퇴 이후에 사람들이 그들의 퇴직금으로 무엇을 할 것인가에 대해서도 알아야 합니다.	ko	none	NONE
We've got a lot to do, a lot to solve, also in the retirement area when it comes to what people do with their money after retirement.	en	none	NONE
현지 언론은, 이번 에 등록한 덕분에 이명박 후보가 권력을 획득할 가능성이 커질 것이라고 주장했다. 왜냐하면, 대선 후보들은 공식 선거운동 기간 동안, 대부분의 경우 구류와 심문에 대한 면책 특권이 있기 때문이다.	ko	none	NONE
Local media say the registration will boost Lee Myung-bak´s chances for grabbing the presidency because presidential candidates are immune from detention and questioning in most cases during the official campaigning period.	en	none	NONE
몇몇 약품들이 특허 등록이 되어있다는 문제 뿐 아니라	ko	low	IP
It isn't only the number of drugs that are patented.	en	low	IP
